Id;Classe;Nom;Element;CoutPA;PortMin;PortMax;Area;BaseDmg;CritDmg;LigneDeVue;iconId;EstPassif;DescEN
752;XELOR;Éclair obscur;feu;5;3;4;monocible;97;122;oui;752;non;Inflicts Fire damage on the spell's target. Then a rebound happens and damage is inflicted on another enemy present near the spell's target.
753;XELOR;Poussière;feu;3;3;5;monocible;105;132;non;753;non;With each use, this spell increases its minimum and maximum casting ranges. This spell does not require a line of sight. It can therefore be cast through any obstacle to inflict great damage.
754;XELOR;Aiguille;feu;4;2;4;monocible;111;139;oui;754;non;Inflicts Fire damage from a distance. If this spell kills a fighter, the spell cost is reimbursed immediately.
756;XELOR;Mémoire;;;;;;0;0;oui;756;oui;Gains a large amount of WP while losing mobility through an MP restriction.
757;XELOR;Prémonition;;3;1;4;;0;0;oui;757;non;This spell saves the target's HP. On the Xelor's next turn, the HP are set back to this value, thereby canceling any HP gains or losses that have happened in the meantime.
758;XELOR;Maître du cadran;;;;;;0;0;oui;758;oui;Delayed effects (those with Sinistro, Sandglass, Against the Clock, etc.) are also triggered when the current hour goes around the dial.
761;XELOR;Horlogerie;;;;;;0;0;oui;761;oui;The Xelor is teleported to the current hour on their Dial at the start of each turn. If the current hour cell is occupied by an obstacle, the Xelor switches places with the obstacle.
763;XELOR;Horloge;eau;5;1;3;monocible;182;228;oui;763;non;Applies an indirect damage state. When the Xelor regains 12 Wakfu points in combat, the next Clock spell is twice as powerful.
764;XELOR;Taque, Tique;;;;;;0;0;oui;764;oui;Increases the damage inflicted during even turns, and reduces it during odd turns. In order to make full use of this passive's potential, the Xelor can keep resources from one turn to the next to use them at the right time.
765;XELOR;Tempus fugit;air;3;1;4;monocible;76;95;oui;765;non;The target is teleported to the current hour cell on the dial.
766;XELOR;Rouage;;2;1;3;monocible;25;0;oui;766;non;Summons a Cog. This summons does not play a turn. By moving fighters, the Xelor generates charges based on the charges, the Cog deals damage around its position when the Xelor ends their turn.
767;XELOR;Pointe-heure;air;2;2;4;monocible;60;76;oui;767;non;The target is teleported two cells back.
771;XELOR;Retour spontané;air;3;1;3;monocible;98;123;oui;771;non;This spell cancels the last movement executed on the Xelor's turn. Whether from a pushback, attraction, teleportation, or position swap, the last target to have moved returns to its previous position.
772;XELOR;Symétrie;air;3;1;3;monocible;76;95;oui;772;non;This spell allows the Xelor to teleport symmetrically in relation to its target or vice versa, depending on the current hour. If the destination cell is occupied by an obstacle, the fighter switches places with it.
775;XELOR;Ralentissement;eau;1;1;1;monocible;35;44;oui;775;non;This very inexpensive spell boosts the Xelor's Force of Will for one turn (resistance and removal capacity). This spell is even craftier when the Xelor later attempts to remove AP from the target.
776;XELOR;Contre la montre;;2;1;3;;0;0;oui;776;non;At the end of this spell's target's turn, the target is teleported to their start-of-turn cell. If the cell is occupied by an obstacle, the target of the spell and the obstacle switch places.
777;XELOR;Sinistro;;2;2;5;;0;0;oui;777;non;Summons a Sinistro. This summons does not play a turn. Fighters near the Sinistro gain one AP.
783;XELOR;Sablier;eau;3;1;2;monocible;121;152;oui;783;non;Applies an indirect damage state. At the start of the spell's target's turn, the Xelor inflicts area-of-effect damage on the target's position.
785;XELOR;Cours du temps;;;;;;0;0;oui;785;oui;Transpositions caused by the Xelor's spells or passives make the Xelor regain 1 AP or 1 WP.
1417;XELOR;Désynchronisation;eau;4;3;6;zone;102;127;oui;1417;non;Reduces AP in an area of effect while inflicting Water damage. Cast on the dial, the current hour advances by 6 hours.
1418;XELOR;Paradoxe;air;4;1;3;zone;102;127;oui;1418;non;Teleports the targets within the spell's area of effect symmetrically in relation to the targeted cell. Targets that are symmetrically opposite to each other switch places.
2839;XELOR;Dévouement;;4;1;3;;0;0;oui;2839;non;Increases AP on an ally for one turn.
5344;XELOR;Régulateur;;3;1;2;;0;0;oui;5344;non;Summons a Regulator. The Regulator redirects the damage taken by the Xelor's other summons (Dial, Sinistro, and Cog) toward itself.
5351;XELOR;Présage;;;;;;0;0;oui;5351;oui;The Xelor regains WP when they reduce an enemy's AP. However, the Xelor no longer regains WP based on their remaining AP at the end of the turn.
5352;XELOR;Promptitude;;;;;;0;0;non;5352;oui;Depending on the current hour's position when the dial is summoned, the Xelor's elemental spells are cast without line of sight, meaning they can target through obstacles. However, these spells can only be cast in a straight line.
5353;XELOR;Tique, Taque;;;;;;0;0;oui;5353;oui;Reduces Force of Will on even turns and increases it on odd turns. In order to make full use of this passive's potential, the Xelor can keep resources from one turn to the next to use them at the right time.
7184;XELOR;Contre-horaire;;;;;;0;0;oui;7184;oui;Every other turn, the current hour goes the other way.
7185;XELOR;Déjà vu;;;;;;0;0;oui;7185;oui;Depending on the current hour's position when the dial is summoned, the Xelor's damage is reduced but regenerates the Xelor's health.
7186;XELOR;Connaissance du passé;;;;;;0;0;oui;7186;oui;The dial costs more to summon. However, when the current hour goes all the way around the dial, the Xelor regains AP and WP.
7187;XELOR;Présages violents;;;;;monocible;32;0;oui;7187;oui;The current hour inflicts high damage on any fighter starting their turn on it.
7188;XELOR;Dimension sombre;;;;;;0;0;oui;7188;oui;The current hour gives a Force of Will bonus, improving the Xelor's ability to remove AP. However, the Xelor's AP removals can now only happen from the current hour or if they have Punctuality.
7189;XELOR;Ralentissement du temps;;;;;;0;0;oui;7189;oui;The Dial spreads its hour cells over a 6-cell ring rather than a 3-cell ring. Each hour cell is 4 cells from the next, unlike the Dial's standard layout (2 cells).
7190;XELOR;Rémanence;;;;;;0;0;non;7190;oui;The Xelor's summons (Dial, Sinistro, Cog, Regulator) can no longer block line of sight enemy and ally spells can go through them.
7191;XELOR;Mécanismes spécialisés;;;;;;0;0;oui;7191;oui;The Xelor's summons (Dial, Sinistro, Cog and Regulator) gain an ability: When one is summoned, the Xelor immediately switches places with it (within a maximum Range of 6 cells).
7192;XELOR;Permutation momentanée;;;;;;0;0;oui;7192;oui;The Dial, which is Stabilized, can be repositioned anywhere on the field with this passive. The Xelor switches places with their Dial at the end of every turn.
7193;XELOR;Mage de combat;;;;;;0;0;oui;7193;oui;AP removals in melee combat (within 2 cells or less of the Xelor) are replaced with a damage penalty on the target.
7195;XELOR;Flétrissement;;;;;monocible;6;0;oui;7195;oui;AP removals from a distance (3 or more cells from the Xelor) are replaced by application of indirect damage on the target.
7196;XELOR;Assimilation;;;;;;0;0;oui;7196;oui;Lowers the Xelor's WP gauge, but gives them greater WP regeneration capacity.
7066;ZOBAL;Coup de pied fouetté;feu;3;1;3;monocible;83;104;oui;7066;non;This spell inflicts damage and turns the target around so that its back faces the caster.
7067;ZOBAL;Félure;feu;3;1;1;zone;91;114;oui;3303;non;A simple yet effective spell that causes damage in an area of effect and reduces the protection and heals received by enemies.
7068;ZOBAL;Détraquage;feu;4;;;zone;131;164;oui;3304;non;This spell inflicts damage on enemies in an area of effect. If there are allies in the damage area, they receive a damage bonus.
7069;ZOBAL;Névrose;feu;4;1;1;monocible;176;220;oui;3305;non;Depending on the target, this spell can pull enemies in around an ally, or inflict considerable single-target damage on an enemy.
7070;ZOBAL;Cabriole;feu;6;3;5;monocible;153;191;oui;3307;non;The Masqueraider teleports several cells away, dealing damage along the way. If any allies are in their path, those allies gain armor.
7071;ZOBAL;Signe;eau;2;1;4;monocible;70;88;oui;7071;non;This flexible spell can heal an ally or inflict damage on an enemy.
7072;ZOBAL;Armature;;4;1;5;;0;0;oui;3309;non;This spell gives a good amount of Armor and Lock to an ally to help them appreciate the joys of melee fighting.
7073;ZOBAL;Rescousse;eau;3;1;5;zone;76;95;oui;3310;non;Deliverance can deal area damage, or heal and give Dodge in an area of effect, depending on the targeted fighter.
7074;ZOBAL;Acharnement;eau;5;1;5;zone;139;174;oui;3312;non;This spell has an area of effect: It inflicts damage on enemies and heals allies.
7075;ZOBAL;Sarabande;eau;5;1;1;monocible;197;246;oui;7075;non;When cast on an enemy, the Masqueraider inflicts damage and may remove one Wakfu Point. On an ally, they heal him.
7076;ZOBAL;Fugue;air;3;1;3;monocible;98;123;oui;7076;non;The Masqueraider inflicts damage on a target, then moves back 1 cell while pushing it back.
7077;ZOBAL;Poursuite;air;2;1;1;monocible;30;38;oui;3313;non;Pursuit is used to push the target back and chase after them so they can't get away.
7078;ZOBAL;Culbute;air;2;1;4;monocible;51;63;oui;3315;non;The Masqueraider pulls the target and slips behind their back.
7079;ZOBAL;Cavalcade;air;2;1;1;monocible;51;63;oui;3316;non;Cavalcade can link the Masqueraider to a target. They can then pull the target with them.
7080;ZOBAL;Dislocation;air;4;1;5;monocible;98;123;oui;3317;non;The Masqueraider leaps toward their target and switches places with the target.
7084;ZOBAL;Esprit masqué;;4;1;1;;0;0;oui;7084;non;The power of masks can be used to summon a copy of oneself. Be careful, though. The Masqueraider also suffers the damage received by their Masked Spirit (except for damage causing the death of the Masked Spirit).
7085;ZOBAL;Danse motivante;;3;1;3;;0;0;oui;7085;non;This spell applies a state that boosts an ally's (or the Masqueraider's) mobility and protection for two turns.
7086;ZOBAL;Danse macabre;;2;1;1;;0;0;oui;7086;non;A simple dance, or a deadly ritual? Nobody knows for sure. Either way, the Masqueraider's Dance of Death can revive allies.
7087;ZOBAL;Voltige;;3;6;6;;0;0;oui;7087;non;The Masqueraider teleports to an empty cell next to an allied or enemy fighter. If the Masqueraider finishes their turn right after this action, they gain resistance until the next turn.
7088;ZOBAL;Aura de brutalité;;2;1;1;;0;0;oui;7088;non;The Masqueraider is surrounded by a Brutality Aura. Adjacent allies inflict more damage on their opponents.
7089;ZOBAL;Solidité;;1;1;1;;0;0;oui;7089;non;The Masqueraider stabilizes their target. The target is immune to all movement effects (teleportation, pushback, etc.) for 1 turn.
7093;ZOBAL;Jeu de jambes;;;;;;0;0;oui;7093;oui;The Masqueraider gains mobility but loses resistance.
7094;ZOBAL;Bas les masques;;;;;;0;0;oui;3364;oui;The Masqueraider regains 2 AP when they start wearing a mask different from the one they already have.
7095;ZOBAL;Poussées violentes;;;;;monocible;13;0;oui;7095;oui;"Dopu" was a famous Masqueraider specializing in collisions. He pushed his opponents around so much that they took pushback damage. An ancestral art that was thought to have been lost since the Dofus Era...
7096;ZOBAL;Art de la vengeance;;;;;;0;0;oui;7096;oui;The Masqueraider gains melee damage based on their Lock.
7097;ZOBAL;Masque de vie;;;;;;0;0;oui;7097;oui;This passive gives the Masqueraider a health-stealing ability on targets they attack from the front.
7098;ZOBAL;Carnaval;;;;;;0;0;oui;3357;oui;Masks do not consume WP but they have a shared recast time of 4 turns.
7099;ZOBAL;Armure unique;;;;;;0;0;oui;7099;oui;This passive significantly strengthens the Armor given to a target that has none at all. Giving Armor in the right situation is an art.
7100;ZOBAL;Ancre;;;;;;0;0;oui;3363;oui;The Masqueraider increases their Lock to keep opponents in close combat but loses mobility in exchange.
7101;ZOBAL;Brute;;;;;;0;0;oui;3356;oui;The Masqueraider specializes in dealing damage, and inflicts more damage on their opponents. In exchange, their ability to give and receive Armor is reduced.
7102;ZOBAL;Protecteur reculé;;;;;;0;0;oui;5348;oui;With this passive, the amount of healing provided varies depending on the Masqueraider's recent actions. Heals increase if the Masqueraider didn't heal anyone on the previous turn, and decrease if they did heal someone on the previous turn.
7103;ZOBAL;Collisions de support;;;;;;0;0;oui;7103;oui;The Masqueraider increases their support potential through collisions. Add a dash of crash and smash!
7104;ZOBAL;érosion;;;;;;0;0;oui;7104;oui;Changes the Psychopath Mask so that the Masqueraider's spells remove resistance from opponents, specifically from the direct target of the spell. The resistance is removed before the spell's effects (damage, etc.) are applied. In exchange, the Masqueraider's offensive ability is reduced.
7105;ZOBAL;Virevolte;;;;;;0;0;oui;7105;oui;Increases damage from the side but reduces damage from the front.
7106;ZOBAL;Collisions régénérantes;;;;;;0;0;oui;7106;oui;Collisions gain a healing effect. When you push one obstacle into another, the second one will receive the healing.
7107;ZOBAL;Miroirs;;;;;;0;0;oui;7107;oui;The Masqueraider switches places with the direct target of a spell cast in melee. The Masqueraider cannot switch places if they are being carried or stabilized.
7108;ZOBAL;Au contact;;;;;;0;0;oui;5347;oui;The Masqueraider increases their damage and resistance abilities if they stay adjacent to a fighter (allied or enemy). If they move away and finish their turn in an isolated position, they have a penalty instead.
7111;ZOBAL;Art de la fuite;;;;;;0;0;oui;7111;oui;The Masqueraider gains ranged damage based on their Dodge.
7112;ZOBAL;Regard masqué;;;;;;0;0;oui;5359;oui;The Masqueraider gains mobility, but can no longer cast any spells on adjacent cells.
7113;ZOBAL;Poussées d'entrave;;;;;;0;0;oui;7113;oui;Pushes that cause a collision remove MP instead of AP. Useful for Masqueraiders who want to reduce their opponents' mobility.
